random forest  (Abstract) AND Meteorology & Atmospheric Sciences  (Web of Science Categories)
Timespan:1900-2023. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"Intercomparison of Six Upscaling Evapotranspiration Methods: From Site to the Satellite Pixel","Li, Xiang; Liu, Shaomin; Li, Huaixiang; Ma, Yanfei; Wang, Jianghao; Zhang, Yuan; Xu, Ziwei; Xu, Tongren; Song, Lisheng; Yang, Xiaofan; Lu, Zheng; Wang, Zeyu; Guo, Zhixia","","","","JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES","JUL 16 2018","2018","123","13","","","","6777","6803","","10.1029/2018JD028422","","","32","5.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","10","8","6","0"
"Detection of deterministic and probabilistic convection initiation using Himawari-8 Advanced Himawari Imager data","Lee, Sanggyun; Han, Hyangsun; Im, Jungho; Jang, Eunna; Lee, Myong-In","","","","ATMOSPHERIC MEASUREMENT TECHNIQUES","MAY 24 2017","2017","10","5","","","","1559","1574","","10.5194/amt-10-1859-2017","","","32","4.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","7","8","4","3","0"
"Attributing uncertainties in simulated biospheric carbon fluxes to different error sources","Lin, J. C.; Pejam, M. R.; Chan, E.; Wofsy, S. C.; Gottlieb, E. W.; Margolis, H. A.; McCaughey, J. H.","","","","GLOBAL BIOGEOCHEMICAL CYCLES","JUN 1 2011","2011","25","","","","","","","GB2018","10.1029/2010GB003884","","","32","2.46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","5","2","5","1","2","3","3","3","1","4","0"
"Torrential rainfall-induced landslide susceptibility assessment using machine learning and statistical methods of eastern Himalaya","Chowdhuri, Indrajit; Pal, Subodh Chandra; Chakrabortty, Rabin; Malik, Sadhan; Das, Biswajit; Roy, Paramita","","","","NATURAL HAZARDS","MAY 2021","2021","107","1","","","","697","722","","10.1007/s11069-021-04601-3","","","31","10.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","21","1"
"Damage assessment in Braunsbach 2016: data collection and analysis for an improved understanding of damaging processes during flash floods","Laudan, Jonas; Roezer, Viktor; Sieg, Tobias; Vogel, Kristin; Thieken, Annegret H.","","","","NATURAL HAZARDS AND EARTH SYSTEM SCIENCES","DEC 6 2017","2017","17","12","","","","2163","2179","","10.5194/nhess-17-2163-2017","","","31","4.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","8","4","11","0"
"Modelling the spatial variability of wildfire susceptibility in Honduras using remote sensing and geographical information systems","Valdez, Miguel Conrado; Chang, Kang-Tsung; Chen, Chi-Farn; Chiang, Shou-Hao; Santos, Jorge Luis","","","","GEOMATICS NATURAL HAZARDS & RISK","2017","2017","8","2","","","","876","892","","10.1080/19475705.2016.1278404","","","31","4.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","6","8","12","0"
"Assessment of foliage clumping effects on evapotranspiration estimates in forested ecosystems","Chen, Bin; Liu, Jane; Chen, Jing M.; Croft, Holly; Gonsamo, Alemu; He, Liming; Luo, Xiangzhong","","","","AGRICULTURAL AND FOREST METEOROLOGY","JAN 15 2016","2016","216","","","","","82","92","","10.1016/j.agrformet.2015.09.017","","","31","3.88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","8","5","4","5","6","0"
"Discrimination of crop types with TerraSAR-X-derived information","Sonobe, Rei; Tani, Hiroshi; Wang, Xiufeng; Kobayashi, Nobuyuki; Shimamura, Hideki","","","","PHYSICS AND CHEMISTRY OF THE EARTH","2015","2015","83-84","","","","","2","13","","10.1016/j.pce.2014.11.001","","","31","3.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8","7","5","2","4","4","0"
"Weather regime prediction using statistical learning","Deloncle, A.; Berk, R.; D'Andrea, F.; Ghil, M.","","","","JOURNAL OF THE ATMOSPHERIC SCIENCES","MAY 2007","2007","64","5","","","","1619","1635","","10.1175/JAS3918.1","","","31","1.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","2","1","0","2","1","1","1","0","7","1","2","5","0","1","0"
"Estimation of hourly full-coverage PM2.5 concentrations at 1-km resolution in China using a two-stage random forest model","Jiang, Tingting; Chen, Bin; Nie, Zhen; Ren, Zhehao; Xu, Bing; Tang, Shihao","","","","ATMOSPHERIC RESEARCH","JAN 15 2021","2021","248","","","","","","","105146","10.1016/j.atmosres.2020.105146","","","30","10.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10","18","1"
"Selection of general circulation models for the projections of spatio-temporal changes in temperature of Borneo Island based on CMIP5","Sa'adi, Zulfaqar; Shiru, Mohammed Sanusi; Shahid, Shamsuddin; Ismail, Tarmizi","","","","THEORETICAL AND APPLIED CLIMATOLOGY","JAN 2020","2020","139","1-2","","","","351","371","","10.1007/s00704-019-02948-z","","","30","7.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","12","4","12","0"
"Base-cation deposition in Europe .2. Acid neutralization capacity and contribution to forest nutrition","Draaijers, GPJ; VanLeeuwen, EP; DeJong, PGH; Erisman, JW","","","","ATMOSPHERIC ENVIRONMENT","DEC 1997","1997","31","24","","","","4159","4168","","10.1016/S1352-2310(97)00253-7","","","30","1.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","2","1","1","2","0","2","1","0","1","1","3","1","2","0","1","1","3","1","1","0","0"
"The response of maize, sorghum, and soybean yield to growing-phase climate revealed with machine learning","Hoffman, A. L.; Kemanian, A. R.; Forest, C. E.","","","","ENVIRONMENTAL RESEARCH LETTERS","SEP 2020","2020","15","9","","","","","","094013","10.1088/1748-9326/ab7b22","","","29","7.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","13","15","0"
"Multi-geohazards susceptibility mapping based on machine learning-a case study in Jiuzhaigou, China","Cao, Juan; Zhang, Zhao; Du, Jie; Zhang, Liangliang; Song, Yun; Sun, Geng","","","","NATURAL HAZARDS","JUL 2020","2020","102","3","","","","851","871","","10.1007/s11069-020-03927-8","","","29","7.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","17","0"
"Satellite-based estimation of surface NO2 concentrations over east-central China: A comparison of POMINO and OMNO2d data","Qin, Kai; Han, Xu; Li, Donghui; Xu, Jian; Loyola, Diego; Xue, Yong; Zhou, Xiran; Li, Ding; Zhang, Kefei; Yuan, Limei","","","","ATMOSPHERIC ENVIRONMENT","MAR 1 2020","2020","224","","","","","","","117322","10.1016/j.atmosenv.2020.117322","","","29","7.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","15","10","0"
"Random forest and artificial neural networks in landslide susceptibility modeling: a case study of the Fao River Basin, Southern Brazil","de Oliveira, Guilherme Garcia; Chimelo Ruiz, Luis Fernando; Guasselli, Laurindo Antonio; Haetinger, Claus","","","","NATURAL HAZARDS","NOV 2019","2019","99","2","","","","1049","1073","","10.1007/s11069-019-03795-x","","","29","5.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","13","13","0"
"Forecasting Different Types of Convective Weather: A Deep Learning Approach","Zhou, Kanghui; Zheng, Yongguang; Li, Bo; Dong, Wansheng; Zhang, Xiaoling","","","","JOURNAL OF METEOROLOGICAL RESEARCH","OCT 2019","2019","33","5","","","","797","809","","10.1007/s13351-019-8162-6","","","29","5.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","11","11","0"
"Coupled LAI assimilation and BEPS model for analyzing the spatiotemporal pattern and heterogeneity of carbon fluxes of the bamboo forest in Zhejiang Province, China","Mao, Fangjie; Du, Huaqiang; Zhou, Guomo; Li, Xuejian; Xu, Xiaojun; Li, Pingheng; Sun, Shaobo","","","","AGRICULTURAL AND FOREST METEOROLOGY","AUG 15 2017","2017","242","","","","","96","108","","10.1016/j.agrformet.2017.03.022","","","29","4.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7","7","5","3","0"
"Variation of net radiation over heterogeneous surfaces: measurements and simulation in a juniper-sagebrush ecosystem","Anthoni, PM; Law, BE; Unsworth, MH; Vong, RJ","","","","AGRICULTURAL AND FOREST METEOROLOGY","MAY 24 2000","2000","102","4","","","","275","286","","10.1016/S0168-1923(00)00104-0","","","29","1.21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","4","2","2","0","3","1","3","1","2","0","1","2","0","0","2","1","2","0","0","0"
"Short-term rockburst risk prediction using ensemble learning methods","Liang, Weizhang; Sari, Asli; Zhao, Guoyan; McKinnon, Stephen D.; Wu, Hao","","","","NATURAL HAZARDS","NOV 2020","2020","104","2","","","","1923","1946","","10.1007/s11069-020-04255-7","","","28","7.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","19","0"
"Application of machine learning to large hail prediction - The importance of radar reflectivity, lightning occurrence and convective parameters derived from ERA5","Czernecki, Bartosz; Taszarek, Mateusz; Marosz, Michal; Polrolniczak, Marek; Kolendowicz, Leszek; Wyszogrodzki, Andrzej; Szturc, Jan","","","","ATMOSPHERIC RESEARCH","OCT 1 2019","2019","227","","","","","249","262","","10.1016/j.atmosres.2019.05.010","","","28","5.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","10","10","0"
"Selection of CMIP5 multi-model ensemble for the projection of spatial and temporal variability of rainfall in peninsular Malaysia","Noor, Muhammad; bin Ismail, Tarmizi; Shahid, Shamsuddin; Ahmed, Kamal; Chung, Eun-Sung; Nawaz, Nadeem","","","","THEORETICAL AND APPLIED CLIMATOLOGY","OCT 2019","2019","138","1-2","","","","999","1012","","10.1007/s00704-019-02874-0","","","28","5.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","6","14","0"
"Satellite-based prediction of daily SO2 exposure across China using a high-quality random forest-spatiotemporal Kriging (RF-STK) model for health risk assessment","Li, Rui; Cui, Lulu; Meng, Ya; Zhao, Yilong; Fu, Hongbo","","","","ATMOSPHERIC ENVIRONMENT","JUL 1 2019","2019","208","","","","","10","19","","10.1016/j.atmosenv.2019.03.029","","","28","5.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","7","12","0"
"Improvement of rainfall estimation from MSG data using Random Forests classification and regression","Ouallouche, Fethi; Lazri, Mourad; Ameur, Soltane","","","","ATMOSPHERIC RESEARCH","OCT 1 2018","2018","211","","","","","62","72","","10.1016/j.atmosres.2018.05.001","","","28","4.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","6","7","9","0"
"Long-term aerosol particle flux observations part I: Uncertainties and time-average statistics","Rannik, U.; Mammarella, I.; Aalto, P.; Keronen, P.; Vesala, T.; Kulmala, M.","","","","ATMOSPHERIC ENVIRONMENT","JUL 2009","2009","43","21","","","","3431","3439","","10.1016/j.atmosenv.2009.02.049","","","28","1.87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","4","0","1","0","4","2","2","4","2","1","2","2","0"
"A comparative study of decision tree, random forest, and convolutional neural network for spread-F identification","Lan, Ting; Hu, Hui; Jiang, Chunhua; Yang, Guobin; Zhao, Zhengyu","","","","ADVANCES IN SPACE RESEARCH","APR 15 2020","2020","65","8","","","","2052","2061","","10.1016/j.asr.2020.01.036","","","27","6.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","11","12","0"
"A comparison of statistical and machine learning methods for creating national daily maps of ambient PM2.5 concentration","Berrocal, Veronica J.; Guan, Yawen; Muyskens, Amanda; Wang, Haoyu; Reich, Brian J.; Mulholland, James A.; Chang, Howard H.","","","","ATMOSPHERIC ENVIRONMENT","FEB 1 2020","2020","222","","","","","","","117130","10.1016/j.atmosenv.2019.117130","","","27","6.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","13","11","0"
"Developing drought impact functions for drought risk management","Bachmair, Sophie; Svensson, Cecilia; Prosdocimi, Ilaria; Hannaford, Jamie; Stahl, Kerstin","","","","NATURAL HAZARDS AND EARTH SYSTEM SCIENCES","NOV 16 2017","2017","17","11","","","","1947","1960","","10.5194/nhess-17-1947-2017","","","27","3.86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","7","6","8","0"
"A random forest algorithm for nowcasting of intense precipitation events","Das, Saurabh; Chakraborty, Rohit; Maitra, Animesh","","","","ADVANCES IN SPACE RESEARCH","SEP 15 2017","2017","60","6","","","","1271","1282","","10.1016/j.asr.2017.03.026","","","27","3.86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","2","6","6","9","0"
"Observations of reactive nitrogen oxide fluxes by eddy covariance above two midlatitude North American mixed hardwood forests","Geddes, J. A.; Murphy, J. G.","","","","ATMOSPHERIC CHEMISTRY AND PHYSICS","2014","2014","14","6","","","","2939","2957","","10.5194/acp-14-2939-2014","","","27","2.70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","3","2","8","4","4","2","0"
"Evaluating urban flood risk using hybrid method of TOPSIS and machine learning","Rafiei-Sardooi, Elham; Azareh, Ali; Choubin, Bahram; Mosavi, Amir H.; Clague, John J.","","","","INTERNATIONAL JOURNAL OF DISASTER RISK REDUCTION","DEC 2021","2021","66","","","","","","","102614","10.1016/j.ijdrr.2021.102614","","","26","8.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","1"
"Spatial and temporal patterns of global soil heterotrophic respiration in terrestrial ecosystems","Tang, Xiaolu; Fan, Shaohui; Du, Manyi; Zhang, Wenjie; Gao, Sicong; Liu, Shibin; Chen, Guo; Yu, Zhen; Yang, Wunian","","","","EARTH SYSTEM SCIENCE DATA","MAY 7 2020","2020","12","2","","","","1037","1051","","10.5194/essd-12-1037-2020","","","26","6.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","12","10","0"
