linear regression  (Abstract) AND Meteorology & Atmospheric Sciences  (Web of Science Categories)
Timespan:1900-2023. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"Evolution of potential evapotranspiration and its sensitivity to climate change based on the Thornthwaite, Hargreaves, and Penman-Monteith equation in environmental sensitive areas of China","Li, Yang; Qin, Yaochen; Rong, Peijun","","","","ATMOSPHERIC RESEARCH","AUG 1 2022","2022","273","","","","","","","106178","10.1016/j.atmosres.2022.106178","","","6","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1"
"A novel ensemble learning for post-processing of NWP Model's next-day maximum air temperature forecast in summer using deep learning and statistical approaches","Cho, Dongjin; Yoo, Cheolhee; Son, Bokyung; Im, Jungho; Yoon, Donghyuck; Cha, Dong-Hyun","","","","WEATHER AND CLIMATE EXTREMES","MAR 2022","2022","35","","","","","","","100410","10.1016/j.wace.2022.100410","","","6","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0"
"IOD, ENSO, and seasonal precipitation variation over Eastern China","Zhang, Yue; Zhou, Wen; Wang, Xin; Wang, Xuan; Zhang, Ruhua; Li, Yana; Gan, Jianping","","","","ATMOSPHERIC RESEARCH","JUN 1 2022","2022","270","","","","","","","106042","10.1016/j.atmosres.2022.106042","","","6","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0"
"How Is COVID-19 Affected by Weather? Metaregression of 158 Studies and Recommendations for Best Practices in Future Research","Tan, Ling; Schultz, David M.","","","","WEATHER CLIMATE AND SOCIETY","JAN 2022","2022","14","1","","","","237","255","","10.1175/WCAS-D-21-0132.1","","","6","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1"
"The spatiotemporal relationship between PM2.5 and aerosol optical depth in China: influencing factors and implications for satellite PM2.5 estimations using MAIAC aerosol optical depth","He, Qingqing; Wang, Mengya; Yim, Steve Hung Lam","","","","ATMOSPHERIC CHEMISTRY AND PHYSICS","DEC 17 2021","2021","21","24","","","","18375","18391","","10.5194/acp-21-18375-2021","","","6","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0"
"Improved Neutral Density Predictions Through Machine Learning Enabled Exospheric Temperature Model","Licata, Richard J.; Mehta, Piyush M.; Weimer, Daniel R.; Tobiska, W. Kent","","","","SPACE WEATHER-THE INTERNATIONAL JOURNAL OF RESEARCH AND APPLICATIONS","DEC 2021","2021","19","12","","","","","","e2021SW002918","10.1029/2021SW002918","","","6","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0"
"Evaluating the feasibility of formaldehyde derived from hyperspectral remote sensing as a proxy for volatile organic compounds","Hong, Qianqian; Liu, Cheng; Hu, Qihou; Zhang, Yanli; Xing, Chengzhi; Su, Wenjing; Ji, Xiangguang; Xiao, Shaoxuan","","","","ATMOSPHERIC RESEARCH","DEC 15 2021","2021","264","","","","","","","105777","10.1016/j.atmosres.2021.105777","","","6","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0"
"Machine learning calibration of low-cost NO2 and PM10 sensors: non-linear algorithms and their impact on site transferability","Nowack, Peer; Konstantinovskiy, Lev; Gardiner, Hannah; Cant, John","","","","ATMOSPHERIC MEASUREMENT TECHNIQUES","AUG 18 2021","2021","14","8","","","","5637","5655","","10.5194/amt-14-5637-2021","","","6","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0"
"Characterization and source analysis of water-soluble inorganic ionic species in PM2.5 during a wintertime particle pollution episode in Nanjing, China","Zhan, Yangzhihao; Xie, Min; Gao, Da; Wang, Tijian; Zhang, Ming; An, Fengxia","","","","ATMOSPHERIC RESEARCH","OCT 1 2021","2021","262","","","","","","","105769","10.1016/j.atmosres.2021.105769","","","6","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0"
"Performance of dry and wet spells combined with remote sensing indicators for crop yield prediction in Senegal","Fall, Cheikh Modou Noreyni; Lavaysse, Christophe; Kerdiles, Herve; Drame, Mamadou Simina; Roudier, Philippe; Gaye, Amadou Thierno","","","","CLIMATE RISK MANAGEMENT","2021","2021","33","","","","","","","100331","10.1016/j.crm.2021.100331","","","6","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0"
"Improving the understanding between climate variability and observed extremes of global NO2 over the past 15 years","Deng, Weizhi; Cohen, Jason Blake; Wang, Shuo; Lin, Chuyong","","","","ENVIRONMENTAL RESEARCH LETTERS","MAY 2021","2021","16","5","","","","","","054020","10.1088/1748-9326/abd502","","","6","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0"
"A novel statistical decomposition of the historical change in global mean surface temperature","Qian, Gangzhen; Li, Qingxiang; Li, Chao; Li, Haiyan; Wang, Xiaolan L.; Dong, Wenjie; Jones, Phil","","","","ENVIRONMENTAL RESEARCH LETTERS","MAY 2021","2021","16","5","","","","","","054057","10.1088/1748-9326/abea34","","","6","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0"
"Fine-resolution precipitation mapping over Syria using local regression and spatial interpolation","Alsafadi, Karam; Mohammed, Safwan; Mokhtar, Ali; Sharaf, Mohammed; He, Hongming","","","","ATMOSPHERIC RESEARCH","JUL 2021","2021","256","","","","","","","105524","10.1016/j.atmosres.2021.105524","","","6","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0"
"The Southern Annular Mode in 6th Coupled Model Intercomparison Project Models","Morgenstern, O.","","","","JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES","MAR 16 2021","2021","126","5","","","","","","e2020JD034161","10.1029/2020JD034161","","","6","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0"
"Block-level macadamia yield forecasting using spatio-temporal datasets","Brinkhoff, James; Robson, Andrew J.","","","","AGRICULTURAL AND FOREST METEOROLOGY","JUN 15 2021","2021","303","","","","","","","108369","10.1016/j.agrformet.2021.108369","","","6","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0"
"Empirical-Statistical Downscaling of Austral Summer Precipitation over South America, with a Focus on the Central Peruvian Andes and the Equatorial Amazon Basin","Sulca, Juan; Vuille, Mathias; Timm, Oliver Elison; Dong, Bo; Zubieta, Ricardo","","","","JOURNAL OF APPLIED METEOROLOGY AND CLIMATOLOGY","JAN 2021","2021","60","1","","","","65","85","","10.1175/JAMC-D-20-0066.1","","","6","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0"
"Long-Term Variability and Tendencies in Middle Atmosphere Temperature and Zonal Wind From WACCM6 Simulations During 1850-2014","Ramesh, K.; Smith, Anne K.; Garcia, Rolando R.; Marsh, Daniel R.; Sridharan, S.; Kishore Kumar, K.","","","","JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES","DEC 27 2020","2020","125","24","","","","","","e2020JD033579","10.1029/2020JD033579","","","6","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4","0"
"Association of systemic inflammation and coagulation biomarkers with source-specific PM2.5 mass concentrations among young and elderly subjects in central Tehran","Altuwayjiri, Abdulmalik; Taghvaee, Sina; Mousavi, Amirhosein; Sowlat, Mohammad H.; Hassanvand, Mohammad Sadegh; Kashani, Homa; Faridi, Sasan; Yunesian, Masud; Naddafi, Kazem; Sioutas, Constantinos","","","","JOURNAL OF THE AIR & WASTE MANAGEMENT ASSOCIATION","FEB 1 2021","2021","71","2","","","SI","191","208","","10.1080/10962247.2020.1806140","","","6","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","1"
"Using Bayesian statistics to detect trends in Alaskan precipitation","White, James H. R.; Walsh, John E.; Thoman, Richard L., Jr.","","","","INTERNATIONAL JOURNAL OF CLIMATOLOGY","MAR 15 2021","2021","41","3","","","","2045","2059","","10.1002/joc.6946","","","6","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0"
"Comparison of formaldehyde tropospheric columns in Australia and New Zealand using MAX-DOAS, FTIR and TROPOMI","Ryan, Robert G.; Silver, Jeremy D.; Querel, Richard; Smale, Dan; Rhodes, Steve; Tully, Matt; Jones, Nicholas; Schofield, Robyn","","","","ATMOSPHERIC MEASUREMENT TECHNIQUES","DEC 4 2020","2020","13","12","","","","6501","6519","","10.5194/amt-13-6501-2020","","","6","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","1","0"
"A synergy of linear model and wavelet analysis towards space-time characterization of aerosol optical depth (AOD) during pre-monsoon season (2007-2016) over Indian sub-continent","Barik, Gunadhar; Acharya, Prasenjit; Maiti, Arabinda; Gayen, Bijoy Krishna; Bar, Somnath; Sarkar, Ashis","","","","JOURNAL OF ATMOSPHERIC AND SOLAR-TERRESTRIAL PHYSICS","DEC 2020","2020","211","","","","","","","105478","10.1016/j.jastp.2020.105478","","","6","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0"
"Study on the variation in evapotranspiration in different period of the Genhe River Basin in China","Lu, Xinqing; Zang, Chuanfu; Burenina, Tamara","","","","PHYSICS AND CHEMISTRY OF THE EARTH","DEC 2020","2020","120","","","","","","","102902","10.1016/j.pce.2020.102902","","","6","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0"
"Description and Attribution Analysis of the 2017 Spring Anomalous High Temperature Causing Floods in Kazakhstan","Zou, Shan; Abuduwaili, Jilili; Ding, Jianli; Duan, Weili; De Maeyer, Philippe; Van De Voorde, Tim","","","","JOURNAL OF THE METEOROLOGICAL SOCIETY OF JAPAN","DEC 2020","2020","98","6","","","","1353","1368","","10.2151/jmsj.2020-070","","","6","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","2","0"
"Urban Morphological Controls on Surface Thermal Dynamics: A Comparative Assessment of Major European Cities with a Focus on Athens, Greece","Agathangelidis, Ilias; Cartalis, Constantinos; Santamouris, Mat","","","","CLIMATE","NOV 2020","2020","8","11","","","","","","131","10.3390/cli8110131","","","6","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0"
"Investigating the relationship between aerosol and cloud optical properties inferred from the MODIS sensor in recent decades over East China","Huang, Jing; Bu, Lingbing; Kumar, Kanike Raghavendra; Khan, Rehana; Devi, N. S. M. P. Latha","","","","ATMOSPHERIC ENVIRONMENT","OCT 15 2020","2020","239","","","","","","","117812","10.1016/j.atmosenv.2020.117812","","","6","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0"
"Verification of the 2019 GloSea5 Seasonal Tropical Cyclone Landfall Forecast for East China","Camp, Joanne; Bett, Philip E.; Golding, Nicola; Hewitt, Chris D.; Mitchell, Timothy D.; Scaife, Adam A.","","","","JOURNAL OF METEOROLOGICAL RESEARCH","OCT 2020","2020","34","5","","","","917","925","","10.1007/s13351-020-0043-5","","","6","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0"
"An Intercomparison Study of Algorithms for Downscaling SMAP Radiometer Soil Moisture Retrievals","Fang, Li; Zhan, Xiwu; Yin, Jifu; Liu, Jicheng; Schull, Mitchell; Walker, Jeffrey P.; Wen, Jun; Cosh, Michael H.; Lakhankar, Tarendra; Collins, Chandra Holifield; Bosch, David D.; Starks, Patrick J.","","","","JOURNAL OF HYDROMETEOROLOGY","AUG 2020","2020","21","8","","","","1761","1775","","10.1175/JHM-D-19-0034.1","","","6","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0"
"Localized linear regression methods for estimating monthly precipitation grids using elevation, rain gauge, and TRMM data","Taheri, Mercedeh; Dolatabadi, Neda; Nasseri, Mohsen; Zahraie, Banafshe; Amini, Yasaman; Schoups, Gerrit","","","","THEORETICAL AND APPLIED CLIMATOLOGY","OCT 2020","2020","142","1-2","","","","623","641","","10.1007/s00704-020-03320-2","","","6","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0"
"Relative importance of surface air temperature and density to interannual variations in monthly surface atmospheric pressure","Lu, Er; Tu, Juqing","","","","INTERNATIONAL JOURNAL OF CLIMATOLOGY","JAN 2021","2021","41","","","1","","E819","E831","","10.1002/joc.6730","","","6","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0"
"Comparative evaluation of linear and nonlinear weather-based models for coconut yield prediction in the west coast of India","Das, Bappa; Nair, Bhakti; Arunachalam, Vadivel; Reddy, K. Viswanatha; Venkatesh, Paramesh; Chakraborty, Debashis; Desai, Sujeet","","","","INTERNATIONAL JOURNAL OF BIOMETEOROLOGY","JUL 2020","2020","64","7","","","","1111","1123","","10.1007/s00484-020-01884-2","","","6","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","3","0"
"Detecting hydrological droughts in ungauged areas from remotely sensed hydro-meteorological variables using rule-based models","Rhee, Jinyoung; Park, Kyungwon; Lee, Seongkyu; Jang, Sangmin; Yoon, Sunkwon","","","","NATURAL HAZARDS","SEP 2020","2020","103","3","","","","2961","2988","","10.1007/s11069-020-04114-5","","","6","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","5","0"
