tropical cyclone  (Abstract) AND Meteorology & Atmospheric Sciences  (Web of Science Categories)
Timespan:1900-2023. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"Bias corrections of global models for regional climate simulations of high-impact weather","Bruyere, Cindy L.; Done, James M.; Holland, Greg J.; Fredrick, Sherrie","","","","CLIMATE DYNAMICS","OCT 2014","2014","43","7-8","","","","1847","1856","","10.1007/s00382-013-2011-6","","","121","12.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","7","12","15","16","31","15","18","0"
"20-50-day oscillation of summer Yangtze rainfall in response to intraseasonal variations in the subtropical high over the western North Pacific and South China Sea","Mao, Jiangyu; Sun, Zhang; Wu, Guoxiong","","","","CLIMATE DYNAMICS","APR 2010","2010","34","5","","","","747","761","","10.1007/s00382-009-0628-2","","","121","8.64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","5","6","7","18","11","12","16","12","16","14","0"
"Statistical tropical cyclone wind radii prediction using climatology and persistence","Knaff, John A.; Sampson, Charles R.; DeMaria, Mark; Marchok, Timothy P.; Gross, James M.; McAdie, Colin J.","","","","WEATHER AND FORECASTING","AUG 2007","2007","22","4","","","","781","791","","10.1175/WAF1026.1","","","121","7.12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","10","6","4","8","4","7","7","10","5","16","10","12","17","0"
"Tropical Cyclone Eline and its unusual penetration and impacts over the southern African mainland","Reason, CJC; Keibel, A","","","","WEATHER AND FORECASTING","OCT 2004","2004","19","5","","","","789","805","","10.1175/1520-0434(2004)019<0789:TCEAIU>2.0.CO;2","","","121","6.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5","5","4","4","0","1","10","6","4","11","3","6","16","6","10","15","11","0"
"INTERACTION OF TYPHOONS WITH THE TAIWAN OROGRAPHY .1. UPSTREAM TRACK DEFLECTIONS","YEH, TC; ELSBERRY, RL","","","","MONTHLY WEATHER REVIEW","DEC 1993","1993","121","12","","","","3193","3212","","10.1175/1520-0493(1993)121<3193:IOTWTT>2.0.CO;2","","","121","3.90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","3","0","2","1","2","4","3","2","3","3","3","7","4","5","12","6","6","5","9","10","2","7","2","6","7","5","0"
"Spring Arctic Oscillation-East Asian summer monsoon connection through circulation changes over the western North Pacific","Gong, Dao-Yi; Yang, Jing; Kim, Seong-Joong; Gao, Yongqi; Guo, Dong; Zhou, Tianjun; Hu, Miao","","","","CLIMATE DYNAMICS","DEC 2011","2011","37","11-12","","","","2199","2216","","10.1007/s00382-011-1041-1","","","120","9.23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","6","9","19","11","11","12","19","13","10","9","0"
"Trend discrepancies among three best track data sets of western North Pacific tropical cyclones","Song, Jin-Jie; Wang, Yuan; Wu, Liguang","","","","JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES","JUN 30 2010","2010","115","","","","","","","D12128","10.1029/2009JD013058","","","120","8.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12","8","8","9","9","11","12","13","13","13","11","0"
"Tropical cyclone kinematic structure retrieved from single-Doppler radar observations. Part I: Interpretation of Doppler velocity patterns and the GBVTD technique","Lee, WC; Jou, BJD; Chang, PL; Deng, SM","","","","MONTHLY WEATHER REVIEW","OCT 1999","1999","127","10","","","","2419","2439","","10.1175/1520-0493(1999)127<2419:TCKSRF>2.0.CO;2","","","120","4.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","3","7","2","5","4","7","3","3","4","4","7","9","8","3","6","6","13","4","5","6","5","0"
"REPORT OF THE FIRST PROSPECTUS DEVELOPMENT TEAM OF THE US WEATHER RESEARCH-PROGRAM TO NOAA AND THE NSF","EMANUEL, K; RAYMOND, D; BETTS, A; BOSART, L; BRETHERTON, C; DROEGEMEIER, K; FARRELL, B; FRITSCH, JM; HOUZE, R; LEMONE, M; LILLY, D; ROTUNNO, R; SHAPIRO, M; SMITH, R; THORPE, A","","","","BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY","JUL 1995","1995","76","7","","","","1194","1208","","","","","120","4.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","9","3","9","9","7","10","6","7","6","6","7","4","3","1","2","5","4","1","2","1","1","2","2","4","2","0"
"INTERACTION OF A BAROCLINIC VORTEX WITH BACKGROUND SHEAR - APPLICATION TO HURRICANE MOVEMENT","WU, CC; EMANUEL, KA","","","","JOURNAL OF THE ATMOSPHERIC SCIENCES","JAN 1 1993","1993","50","1","","","","62","76","","10.1175/1520-0469(1993)050<0062:IOABVW>2.0.CO;2","","","120","3.87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","7","6","2","4","4","7","4","2","3","5","4","5","5","5","6","3","4","2","5","3","4","7","1","2","6","7","1","2","0"
"Inactive Period of Western North Pacific Tropical Cyclone Activity in 1998-2011","Liu, Kin Sik; Chan, Johnny C. L.","","","","JOURNAL OF CLIMATE","APR 2013","2013","26","8","","","","2614","2630","","10.1175/JCLI-D-12-00053.1","","","119","10.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","11","10","11","20","28","10","11","15","0"
"Observational Evidence for Oceanic Controls on Hurricane Intensity","Lloyd, Ian D.; Vecchi, Gabriel A.","","","","JOURNAL OF CLIMATE","FEB 15 2011","2011","24","4","","","","1138","1153","","10.1175/2010JCLI3763.1","","","119","9.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","5","7","12","10","12","11","10","14","13","15","0"
"Evaluation of an Analytical Model for the Maximum Intensity of Tropical Cyclones","Bryan, George H.; Rotunno, Richard","","","","JOURNAL OF THE ATMOSPHERIC SCIENCES","OCT 2009","2009","66","10","","","","3042","3060","","10.1175/2009JAS3038.1","","","119","7.93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","8","7","12","10","8","6","8","7","11","13","10","10","0"
"Tropical cyclogenesis sensitivity to environmental parameters in radiative-convective equilibrium","Nolan, David S.; Rappin, Eric D.; Emanuel, Kerry A.","","","","QUARTERLY JOURNAL OF THE ROYAL METEOROLOGICAL SOCIETY","OCT 2007","2007","133","629","B","","","2085","2107","","10.1002/qj.170","","","119","7.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","6","5","9","8","7","10","8","6","11","12","8","7","9","8","0"
"Rapid filamentation zones in intense tropical cyclones","Rozoff, CM; Schubert, WH; McNoldy, BD; Kossin, JP","","","","JOURNAL OF THE ATMOSPHERIC SCIENCES","JAN 2006","2006","63","1","","","","325","340","","10.1175/JAS3595.1","","","119","6.61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","9","7","5","12","8","10","8","8","7","9","8","7","7","7","0"
"Tropical cyclone evolution via potential vorticity anomalies in a three-dimensional balance model","Moller, JD; Montgomery, MT","","","","JOURNAL OF THE ATMOSPHERIC SCIENCES","OCT 15 2000","2000","57","20","","","","3366","3387","","10.1175/1520-0469(2000)057<3366:TCEVPV>2.0.CO;2","","","119","4.96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","11","7","8","5","6","5","9","5","5","3","8","5","7","6","2","4","4","6","2","4","1","0"
"The extremely active 1995 Atlantic hurricane season: Environmental conditions and verification of seasonal forecasts","Landsea, CW; Bell, GD; Gray, WM; Goldenberg, SB","","","","MONTHLY WEATHER REVIEW","MAY 1998","1998","126","5","","","","1174","1193","","10.1175/1520-0493(1998)126<1174:TEAAHS>2.0.CO;2","","","119","4.58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","3","5","4","1","0","2","7","9","7","9","10","6","5","6","7","2","3","6","4","5","2","4","4","0"
"State of the Climate in 2012","Blunden, Jessica; Arndt, Derek S.; Achberger, Christine; Ackerman, Stephen A.; Albanil, Adelina; Alexander, P.; Alfaro, Eric J.; Allan, Rob; Alves, Lincoln M.; Amador, Jorge A.; Ambenje, Peter; Andrianjafinirina, Solonomenjanahary; Antonov, John; Aravequia, Jose A.; Arendt, A.; Arevalo, Juan; Ashik, I.; Atheru, Zachary; Banzon, Viva; Baringer, Molly O.; Barreira, Sandra; Barriopedro, David E.; Beard, Grant; Becker, Andreas; Behrenfeld, Michael J.; Bell, Gerald D.; Benedetti, Angela; Bernhard, Germar; Berrisford, Paul; Berry, David I.; Bhatt, U.; Bidegain, Mario; Bindoff, Nathan; Bissolli, Peter; Blake, Eric S.; Booneeady, Raj; Bosilovich, Michael; Box, J. E.; Boyer, Tim; Braathen, Geir O.; Bromwich, David H.; Brown, R.; Brown, L.; Bruhwiler, Lori; Bulygina, Olga N.; Burgess, D.; Burrows, John; Calderon, Blanca; Camargo, Suzana J.; Campbell, Jayaka; Cao, Y.; Cappelen, J.; Carrasco, Gualberto; Chambers, Don P.; Chang'a, L.; Chappell, Petra; Chehade, Wissam; Cheliah, Muthuvel; Christiansen, Hanne H.; Christy, John R.; Ciais, Phillipe; Coelho, Caio A. S.; Cogley, J. G.; Colwell, Steve; Cross, J. N.; Crouch, Jake; Cunningham, Stuart A.; Dacic, Milan; De Jeu, Richard A. M.; Dekaa, Francis S.; Demircan, Mesut; Derksen, C.; Diamond, Howard J.; Dlugokencky, Ed J.; Dohan, Kathleen; Dolman, A. Johannes; Domingues, Catia M.; Dong Shenfu; Dorigo, Wouter A.; Drozdov, D. S.; Duguay, Claude R.; Dunn, Robert J. H.; Duran-Quesada, Ana M.; Dutton, Geoff S.; Ehmann, Christian; Elkins, James W.; Euscategui, Christian; Famiglietti, James S.; Fang Fan; Fauchereau, Nicolas; Feely, Richard A.; Fekete, Balazs M.; Fenimore, Chris; Fioletov, Vitali E.; Fogarty, Chris T.; Fogt, Ryan L.; Folland, Chris K.; Foster, Michael J.; Frajka-Williams, Eleanor; Franz, Bryan A.; Frith, Stacey H.; Frolov, I.; Ganter, Catherine; Garzoli, Silvia; Geai, M. -L.; Gerland, S.; Gitau, Wilson; Gleason, Karin L.; Gobron, Nadine; Goldenberg, Stanley B.; Goni, Gustavo; Good, Simon A.; Gottschalck, Jonathan; Gregg, Margarita C.; Griffiths, Georgina; Grooss, Jens-Uwe; Guard, Charles 'Chip'; Gupta, Shashi K.; Hall, Bradley D.; Halpert, Michael S.; Harada, Yayoi; Hauri, C.; Heidinger, Andrew K.; Heikkila, Anu; Heim, Richard R., Jr.; Heimbach, Patrick; Hidalgo, Hugo G.; Hilburn, Kyle; Ho, Shu-peng (Ben); Hobbs, Will R.; Holgate, Simon; Hovsepyan, Anahit; Hu Zeng-Zhen; Hughes, P.; Hurst, Dale F.; Ingvaldsen, R.; Inness, Antje; Jaimes, Ena; Jakobsson, Martin; James, Adamu I.; Jeffries, Martin O.; Johns, William E.; Johnsen, Bjorn; Johnson, Gregory C.; Johnson, Bryan; Jones, Luke T.; Jumaux, Guillaume; Kabidi, Khadija; Kaiser, Johannes W.; Kamga, Andre; Kang, Kyun-Kuk; Kanzow, Torsten O.; Kao, Hsun-Ying; Keller, Linda M.; Kennedy, John J.; Key, J.; Khatiwala, Samar; Pour, H. Kheyrollah; Kholodov, A. L.; Khoshkam, Mahbobeh; Kijazi, Agnes; Kikuchi, T.; Kim, B. -M.; Kim, S. -J.; Kimberlain, Todd B.; Knaff, John A.; Korshunova, Natalia N.; Koskela, T.; Kousky, Vernon E.; Kramarova, Natalya; Kratz, David P.; Krishfield, R.; Kruger, Andries; Kruk, Michael C.; Kumar, Arun; Lagerloef, Gary S. E.; Lakkala, K.; Lander, Mark A.; Landsea, Chris W.; Lankhorst, Matthias; Laurila, T.; Lazzara, Matthew A.; Lee, Craig; Leuliette, Eric; Levitus, Sydney; L'Heureux, Michelle; Lieser, Jan; Lin, I-I; Liu, Y. Y.; Liu, Y.; Liu Hongxing; Liu Yanju; Lobato-Sanchez, Rene; Locarnini, Ricardo; Loeb, Norman G.; Loeng, H.; Long, Craig S.; Lorrey, Andrew M.; Luhunga, P.; Lumpkin, Rick; Luo Jing-Jia; Lyman, John M.; Macdonald, Alison M.; Maddux, Brent C.; Malekela, C.; Manney, Gloria; Marchenko, S. S.; Marengo, Jose A.; Marotzke, Jochem; Marra, John J.; Martinez-Gueingla, Rodney; Massom, Robert A.; Mathis, Jeremy T.; McBride, Charlotte; McCarthy, Gerard; McVicar, Tim R.; Mears, Carl; Meier, W.; Meinen, Christopher S.; Menendez, Melisa; Merrifield, Mark A.; Mitchard, Edward; Mitchum, Gary T.; Montzka, Stephen A.; Morcrette, Jean-Jacques; Mote, Thomas; Muehle, Jens; Muehr, Bernhard; Mullan, A. Brett; Mueller, Rolf; Nash, Eric R.; Nerem, R. Steven; Newlin, Michele L.; Newman, Paul A.; Ng'ongolo, H.; Nieto, Juan Jose; Nishino, S.; Nitsche, Helga; Noetzli, Jeannette; Oberman, N. G.; Obregon, Andre'; Ogallo, Laban A.; Oludhe, Christopher S.; Omar, Mohamed, I; Overland, James; Oyunjargal, Lamjav; Parinussa, Robert M.; Park, Geun-Ha; Park, E-Hyung; Parker, David; Pasch, Richard J.; Pascual-Ramirez, Reynaldo; Pelto, Mauri S.; Penalba, Olga; Peng, L.; Perovich, Don K.; Pezza, Alexandre B.; Phillips, David; Pickart, R.; Pinty, Bernard; Pitts, Michael C.; Purkey, Sarah G.; Quegan, Shaun; Quintana, Juan; Rabe, B.; Rahimzadeh, Fatemeh; Raholijao, Nirivololona; Raiva, I.; Rajeevan, Madhavan; Ramiandrisoa, Voahanginirina; Ramos, Alexandre; Ranivoarissoa, Sahondra; Rayner, Nick A.; Rayner, Darren; Razuveav, Vyacheslav N.; Reagan, James; Reid, Phillip; Renwick, James; Revedekar, Jayashree; Richter-Menge, Jacqueline; Rivera, Ingrid L.; Robinson, David A.; Rodell, Matthew; Romanovsky, Vladimir E.; Ronchail, Josyane; Rosenlof, Karen H.; Sabine, Christopher L.; Salvador, Mozar A.; Sanchez-Lugo, Ahira; Santee, Michelle L.; Sasgen, I.; Sawaengphokhai, P.; Sayouri, Amal; Scambos, Ted A.; Schauer, U.; Schemm, Jae; Schlosser, P.; Schmid, Claudia; Schreck, Carl; Semiletov, Igor; Send, Uwe; Sensoy, Serhat; Setzer, Alberto; Severinghaus, Jeffrey; Shakhova, Natalia; Sharp, M.; Shiklomanov, Nicolai I.; Siegel, David A.; Silva, Viviane B. S.; Silva, Frabricio D. S.; Sima, Fatou; Simeonov, Petio; Simmonds, I.; Simmons, Adrian; Skansi, Maria; Smeed, David A.; Smethie, W. M.; Smith, Adam B.; Smith, Cathy; Smith, Sharon L.; Smith, Thomas M.; Sokolov, V.; Srivastava, A. K.; Stackhouse, Paul W., Jr.; Stammerjohn, Sharon; Steele, M.; Steffen, Konrad; Steinbrecht, Wolfgang; Stephenson, Tannecia; Su, J.; Svendby, T.; Sweet, William; Takahashi, Taro; Tanabe, Raymond M.; Taylor, Michael A.; Tedesco, Marco; Teng, William L.; Thepaut, Jean-Noel; Thiaw, Wassila M.; Thoman, R.; Thompson, Philip; Thorne, Peter W.; Timmermans, M. -L.; Tobin, Skie; Toole, J.; Trewin, Blair C.; Trigo, Ricardo M.; Trotman, Adrian; Tschudi, M.; van de Wal, Roderik S. W.; Van der Werf, Guido R.; Vautard, Robert; Vazquez, J. L.; Vieira, Goncalo; Vincent, Lucie; Vose, Russ S.; Wagner, Wolfgang W.; Wahr, John; Walsh, J.; Wang Junhong; Wang Chunzai; Wang, M.; Wang Sheng-Hung; Wang Lei; Wanninkhof, Rik; Weaver, Scott; Weber, Mark; Werdell, P. Jeremy; Whitewood, Robert; Wijffels, Susan; Wilber, Anne C.; Wild, J. D.; Willett, Kate M.; Williams, W.; Willis, Joshua K.; Wolken, G.; Wong, Takmeng; Woodgate, R.; Worthy, D.; Wouters, B.; Wovrosh, Alex J.; Xue Yan; Yamada, Ryuji; Yin Zungang; Yu Lisan; Zhang Liangying; Zhang Peiqun; Zhao Lin; Zhao, J.; Zhong, W.; Ziemke, Jerry; Zimmermann, S.","","","","BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY","AUG 2013","2013","94","8","","","","S1","S240","","10.1175/2013BAMSStateoftheClimate.1","","","118","10.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","23","13","21","14","12","9","12","5","1","0"
"Recent progress in studies of climate change in China","Ren Guoyu; Ding Yihui; Zhao Zongci; Zheng Jingyun; Wu Tongwen; Tang Guoli; Xu Ying","","","","ADVANCES IN ATMOSPHERIC SCIENCES","SEP 2012","2012","29","5","","","","958","977","","10.1007/s00376-012-1200-2","","","118","9.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","12","10","9","18","15","15","19","11","0"
"Sea Surface Temperature Response to Tropical Cyclones","Dare, Richard A.; McBride, John L.","","","","MONTHLY WEATHER REVIEW","DEC 2011","2011","139","12","","","","3798","3808","","10.1175/MWR-D-10-05019.1","","","118","9.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","7","4","12","9","8","14","15","21","18","0"
"Effect of Model Resolution on Tropical Cyclone Climate Projections","Murakami, Hiroyuki; Sugi, Masato","","","","SOLA","2010","2010","6","","","","","73","76","","10.2151/sola.2010-019","","","118","8.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","14","11","12","8","12","13","4","9","12","9","9","0"
"The Impact of Horizontal Grid Spacing on the Microphysical and Kinematic Structures of Strong Tropical Cyclones Simulated with the WRF-ARW Model","Fierro, Alexandre O.; Rogers, Robert F.; Marks, Frank D.; Nolan, David S.","","","","MONTHLY WEATHER REVIEW","NOV 2009","2009","137","11","","","","3717","3743","","10.1175/2009MWR2946.1","","","118","7.87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","9","6","7","11","6","12","13","19","5","12","10","0"
"Sensitivity of the southern African circulation to dipole sea-surface temperature patterns in the south Indian Ocean","Reason, CJC","","","","INTERNATIONAL JOURNAL OF CLIMATOLOGY","MAR 30 2002","2002","22","4","","","","377","393","","10.1002/joc.744","","","118","5.36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","5","7","7","7","8","1","6","6","3","8","5","5","4","11","9","8","9","5","0"
